date,count
1969-02,-0.478
1969-03,-0.303
1969-04,-0.081
1969-05,-0.004
1969-06,-0.131
1969-07,-0.047
1969-08,-0.040
1969-09,-0.028
1969-10,-0.042
1969-11,0.073
1969-12,0.289
1970-01,-0.043
1970-02,0.126
1970-03,-0.181
1970-04,-0.127
1970-05,-0.148
1970-06,-0.093
1970-07,-0.116
1970-08,-0.118
1970-09,-0.109
1970-10,-0.240
1970-11,-0.071
1970-12,-0.353
1971-01,-0.197
1971-02,-0.344
1971-03,-0.373
1971-04,-0.279
1971-05,-0.223
1971-06,-0.199
1971-07,-0.201
1971-08,-0.250
1971-09,-0.182
1971-10,-0.211
1971-11,-0.074
1971-12,-0.214
1972-01,-0.688
1972-02,-0.558
1972-03,-0.202
1972-04,-0.191
1972-05,-0.231
1972-06,-0.146
1972-07,-0.130
1972-08,-0.100
1972-09,-0.260
1972-10,-0.077
1972-11,-0.269
1972-12,-0.147
1973-01,0.025
1973-02,0.254
1973-03,0.128
1973-04,0.141
1973-05,0.043
1973-06,0.099
1973-07,-0.039
1973-08,-0.019
1973-09,-0.122
1973-10,-0.099
1973-11,-0.085
1973-12,-0.066
1974-01,-0.395
1974-02,-0.494
1974-03,-0.159
1974-04,-0.168
1974-05,-0.243
1974-06,-0.224
1974-07,-0.154
1974-08,-0.118
1974-09,-0.157
1974-10,-0.258
1974-11,-0.280
1974-12,-0.345
1975-01,-0.039
1975-02,0.047
1975-03,-0.006
1975-04,0.018
1975-05,-0.049
1975-06,-0.085
1975-07,-0.127
1975-08,-0.152
1975-09,-0.139
1975-10,-0.221
1975-11,-0.350
1975-12,-0.228
1976-01,-0.033
1976-02,-0.264
1976-03,-0.448
1976-04,-0.045
1976-05,-0.309
1976-06,-0.232
1976-07,-0.270
1976-08,-0.213
1976-09,-0.094
1976-10,-0.469
1976-11,-0.334
1976-12,-0.311
1977-01,-0.114
1977-02,-0.019
1977-03,0.049
1977-04,0.167
1977-05,0.204
1977-06,0.221
1977-07,0.064
1977-08,0.037
1977-09,0.142
1977-10,-0.033
1977-11,0.232
1977-12,-0.004
1978-01,0.120
1978-02,0.077
1978-03,0.091
1978-04,0.038
1978-05,-0.094
1978-06,-0.172
1978-07,-0.105
1978-08,-0.171
1978-09,-0.014
1978-10,-0.046
1978-11,0.151
1978-12,-0.018
1979-01,-0.008
1979-02,-0.428
1979-03,-0.007
1979-04,-0.196
1979-05,-0.035
1979-06,0.035
1979-07,0.070
1979-08,0.029
1979-09,0.160
1979-10,0.166
1979-11,0.142
1979-12,0.444
1980-01,0.192
1980-02,0.378
1980-03,-0.025
1980-04,0.124
1980-05,0.197
1980-06,0.156
1980-07,0.132
1980-08,0.115
1980-09,0.058
1980-10,0.151
1980-11,0.142
1980-12,0.051
1981-01,0.749
1981-02,0.558
1981-03,0.508
1981-04,0.336
1981-05,0.160
1981-06,0.261
1981-07,0.111
1981-08,0.172
1981-09,0.130
1981-10,0.217
1981-11,0.326
1981-12,0.552
1982-01,-0.147
1982-02,0.118
1982-03,-0.118
1982-04,0.069
1982-05,-0.001
1982-06,-0.007
1982-07,0.019
1982-08,-0.086
1982-09,0.033
1982-10,-0.006
1982-11,-0.203
1982-12,0.209
1983-01,0.365
1983-02,0.240
1983-03,0.223
1983-04,-0.002
1983-05,-0.011
1983-06,0.102
1983-07,0.198
1983-08,0.261
1983-09,0.258
1983-10,0.094
1983-11,0.455
1983-12,0.123
1984-01,0.197
1984-02,-0.107
1984-03,0.073
1984-04,-0.094
1984-05,0.183
1984-06,0.022
1984-07,0.039
1984-08,0.021
1984-09,-0.016
1984-10,0.008
1984-11,-0.194
1984-12,-0.488
1985-01,0.056
1985-02,-0.323
1985-03,-0.150
1985-04,-0.158
1985-05,0.003
1985-06,0.037
1985-07,-0.149
1985-08,-0.029
1985-09,0.004
1985-10,-0.027
1985-11,0.017
1985-12,0.094
1986-01,0.204
1986-02,0.292
1986-03,0.056
1986-04,0.116
1986-05,0.116
1986-06,0.078
1986-07,-0.039
1986-08,0.018
1986-09,-0.012
1986-10,0.001
1986-11,-0.057
1986-12,-0.030
1987-01,0.146
1987-02,0.369
1987-03,-0.087
1987-04,0.011
1987-05,0.190
1987-06,0.164
1987-07,0.262
1987-08,0.295
1987-09,0.330
1987-10,0.200
1987-11,0.028
1987-12,0.440
1988-01,0.485
1988-02,0.369
1988-03,0.342
1988-04,0.404
1988-05,0.338
1988-06,0.371
1988-07,0.377
1988-08,0.245
1988-09,0.252
1988-10,0.207
1988-11,0.037
1988-12,0.359
1989-01,-0.079
1989-02,0.375
1989-03,0.252
1989-04,0.260
1989-05,0.171
1989-06,0.220
1989-07,0.301
1989-08,0.256
1989-09,0.248
1989-10,0.246
1989-11,0.058
1989-12,0.300
1990-01,0.311
1990-02,0.330
1990-03,1.006
1990-04,0.672
1990-05,0.496
1990-06,0.472
1990-07,0.329
1990-08,0.393
1990-09,0.418
1990-10,0.450
1990-11,0.403
1990-12,0.288
1991-01,0.464
1991-02,0.505
1991-03,0.301
1991-04,0.537
1991-05,0.365
1991-06,0.454
1991-07,0.458
1991-08,0.351
1991-09,0.354
1991-10,0.320
1991-11,0.321
1991-12,0.192
1992-01,0.483
1992-02,0.409
1992-03,0.362
1992-04,0.071
1992-05,0.097
1992-06,0.028
1992-07,-0.046
1992-08,-0.059
1992-09,-0.164
1992-10,-0.109
1992-11,-0.091
1992-12,0.181
1993-01,0.336
1993-02,0.497
1993-03,0.264
1993-04,0.223
1993-05,0.250
1993-06,0.255
1993-07,0.182
1993-08,0.061
1993-09,0.019
1993-10,0.174
1993-11,-0.136
1993-12,0.186
1994-01,0.272
1994-02,-0.029
1994-03,0.333
1994-04,0.406
1994-05,0.317
1994-06,0.371
1994-07,0.277
1994-08,0.344
1994-09,0.333
1994-10,0.540
1994-11,0.440
1994-12,0.277
1995-01,0.684
1995-02,1.060
1995-03,0.478
1995-04,0.721
1995-05,0.429
1995-06,0.565
1995-07,0.411
1995-08,0.564
1995-09,0.470
1995-10,0.589
1995-11,0.578
1995-12,0.274
1996-01,0.296
1996-02,0.583
1996-03,0.299
1996-04,0.211
1996-05,0.349
1996-06,0.260
1996-07,0.307
1996-08,0.198
1996-09,0.116
1996-10,0.104
1996-11,0.392
1996-12,0.388
1997-01,0.369
1997-02,0.500
1997-03,0.611
1997-04,0.536
1997-05,0.454
1997-06,0.563
1997-07,0.504
1997-08,0.514
1997-09,0.551
1997-10,0.714
1997-11,0.630
1997-12,0.471
1998-01,0.602
1998-02,0.938
1998-03,0.637
1998-04,0.908
1998-05,0.676
1998-06,0.754
1998-07,0.791
1998-08,0.796
1998-09,0.646
1998-10,0.565
1998-11,0.502
1998-12,0.755
1999-01,0.537
1999-02,0.960
1999-03,0.216
1999-04,0.513
1999-05,0.373
1999-06,0.334
1999-07,0.384
1999-08,0.370
1999-09,0.432
1999-10,0.446
1999-11,0.490
1999-12,0.660
2000-01,0.335
2000-02,0.823
2000-03,0.730
2000-04,0.858
2000-05,0.527
2000-06,0.428
2000-07,0.442
2000-08,0.512
2000-09,0.402
2000-10,0.326
2000-11,0.218
2000-12,0.245
2001-01,0.524
2001-02,0.433
2001-03,0.674
2001-04,0.585
2001-05,0.616
2001-06,0.515
2001-07,0.610
2001-08,0.668
2001-09,0.576
2001-10,0.609
2001-11,0.983
2001-12,0.746
2002-01,0.861
2002-02,0.935
2002-03,0.993
2002-04,0.517
2002-05,0.477
2002-06,0.647
2002-07,0.643
2002-08,0.572
2002-09,0.628
2002-10,0.575
2002-11,0.723
2002-12,0.455
2003-01,0.881
2003-02,0.490
2003-03,0.570
2003-04,0.594
2003-05,0.710
2003-06,0.531
2003-07,0.660
2003-08,0.804
2003-09,0.789
2003-10,0.981
2003-11,0.690
2003-12,0.945
2004-01,0.665
2004-02,0.835
2004-03,0.736
2004-04,0.716
2004-05,0.490
2004-06,0.455
2004-07,0.490
2004-08,0.577
2004-09,0.618
2004-10,0.672
2004-11,0.936
2004-12,0.413
2005-01,0.859
2005-02,0.672
2005-03,0.814
2005-04,0.891
2005-05,0.793
2005-06,0.781
2005-07,0.773
2005-08,0.719
2005-09,0.880
2005-10,0.933
2005-11,1.037
2005-12,0.824
2006-01,0.603
2006-02,0.897
2006-03,0.723
2006-04,0.615
2006-05,0.746
2006-06,0.778
2006-07,0.634
2006-08,0.740
2006-09,0.807
2006-10,0.954
2006-11,0.927
2006-12,1.114
2007-01,1.314
2007-02,0.893
2007-03,0.808
2007-04,1.101
2007-05,0.702
2007-06,0.646
2007-07,0.693
2007-08,0.758
2007-09,0.683
2007-10,0.811
2007-11,0.816
2007-12,0.760
2008-01,0.288
2008-02,0.470
2008-03,0.978
2008-04,0.642
2008-05,0.638
2008-06,0.623
2008-07,0.636
2008-08,0.638
2008-09,0.630
2008-10,0.891
2008-11,0.961
2008-12,0.666
2009-01,0.840
2009-02,0.645
2009-03,0.492
2009-04,0.678
2009-05,0.574
2009-06,0.666
2009-07,0.701
2009-08,0.721
2009-09,0.859
2009-10,0.815
2009-11,0.795
2009-12,0.695
2010-01,0.824
2010-02,0.941
2010-03,1.048
2010-04,1.184
2010-05,0.940
2010-06,0.872
2010-07,0.906
2010-08,0.881
2010-09,0.701
2010-10,0.903
2010-11,1.212
2010-12,0.623
2011-01,0.597
2011-02,0.509
2011-03,0.811
2011-04,0.830
2011-05,0.652
2011-06,0.761
2011-07,0.745
2011-08,0.750
2011-09,0.727
2011-10,0.886
2011-11,0.635
2011-12,0.799
2012-01,0.595
2012-02,0.599
2012-03,0.523
2012-04,0.998
2012-05,0.941
2012-06,0.940
2012-07,0.863
2012-08,0.808
2012-09,0.873
2012-10,0.883
2012-11,0.931
2012-12,0.459
2013-01,0.725
2013-02,0.659
2013-03,0.766
2013-04,0.722
2013-05,0.772
2013-06,0.757
2013-07,0.695
2013-08,0.767
2013-09,0.752
2013-10,0.843
2013-11,1.060
2013-12,0.802
2014-01,0.869
2014-02,0.651
2014-03,1.057
2014-04,1.028
2014-05,0.879
2014-06,0.837
2014-07,0.822
2014-08,0.998
2014-09,0.911
2014-10,0.987
2014-11,0.828
2014-12,1.026
2015-01,1.066
2015-02,1.064
2015-03,1.111
2015-04,0.995
2015-05,1.016
2015-06,1.073
2015-07,0.959
2015-08,1.066
2015-09,1.214
2015-10,1.272
2015-11,1.332
2015-12,1.404
2016-01,1.494
2016-02,1.743
2016-03,1.637
2016-04,1.406
2016-05,1.116
2016-06,1.151
2016-07,1.059
2016-08,1.137
2016-09,1.215
2016-10,1.022
2016-11,1.052
2016-12,1.031
2017-01,1.297
2017-02,1.399
2017-03,1.415
2017-04,1.174
2017-05,0.880
2017-06,0.897
2017-07,0.969
2017-08,1.051
2017-09,0.972
2017-10,0.986
2017-11,1.108
2017-12,1.237
2018-01,0.992
2018-02,1.144
2018-03,1.030
2018-04,0.958
2018-05,0.865
2018-06,0.877
2018-07,0.859
2018-08,0.859
2018-09,0.879
2018-10,1.138
2018-11,0.894
2018-12,1.021
2019-01,0.983
2019-02,0.996
2019-03,1.396
2019-04,1.180
2019-05,0.975
2019-06,1.121
2019-07,1.051
2019-08,1.149
2019-09,1.199
2019-10,1.269
2019-11,1.108
2019-12,1.297
2020-01,1.434
2020-02,1.596
2020-03,1.533
2020-04,1.338
2020-05,1.216
2020-06,1.110
2020-07,1.093
2020-08,1.104
2020-09,1.166
2020-10,1.168
2020-11,1.449
2020-12,1.102
2021-01,1.127
2021-02,0.864
2021-03,1.023
2021-04,1.150
2021-05,1.040
2021-06,1.111
2021-07,1.075
2021-08,1.017
2021-09,1.067
2021-10,1.214
2021-11,1.212
2021-12,1.033
2022-01,1.115
2022-02,1.064
2022-03,1.257
2022-04,1.076
2022-05,1.013
2022-06,1.098
2022-07,1.002
2022-08,1.139
2022-09,1.114
2022-10,1.265
2022-11,1.021
2022-12,1.032
2023-01,1.123
2023-02,1.138
2023-03,1.453
